year,male_age,male_probDeathWithinYr,male_numberSurv,male_deathsWithinYr,male_personYrsWithinYr,male_personYrsLeft,male_lifeExp,female_age,female_probDeathWithinYr,female_numberSurv,female_deathsWithinYr,female_personYrsWithinYr,female_personYrsLeft,female_lifeExp
1980,25,0.00201,"96,290",194,"96,193","4,547,864",47.23,25,0.00065,"97,860",63,"97,829","5,290,579",54.06
1980,26,0.00197,"96,096",189,"96,002","4,451,671",46.33,26,0.00066,"97,797",64,"97,765","5,192,750",53.1
1980,27,0.00193,"95,907",185,"95,814","4,355,670",45.42,27,0.00067,"97,733",66,"97,700","5,094,985",52.13
1980,28,0.0019,"95,722",182,"95,631","4,259,855",44.5,28,0.00069,"97,667",68,"97,633","4,997,285",51.17
1980,29,0.00189,"95,540",181,"95,449","4,164,224",43.59,29,0.00072,"97,599",70,"97,564","4,899,652",50.2
1980,30,0.00189,"95,359",180,"95,269","4,068,775",42.67,30,0.00075,"97,529",73,"97,493","4,802,088",49.24
1980,31,0.00189,"95,179",180,"95,089","3,973,506",41.75,31,0.00079,"97,457",77,"97,418","4,704,595",48.27
1980,32,0.00192,"94,999",182,"94,908","3,878,418",40.83,32,0.00083,"97,380",81,"97,340","4,607,176",47.31
1980,33,0.00197,"94,817",187,"94,724","3,783,510",39.9,33,0.00089,"97,299",86,"97,256","4,509,837",46.35
1980,34,0.00204,"94,630",193,"94,534","3,688,786",38.98,34,0.00095,"97,213",93,"97,166","4,412,581",45.39
1980,35,0.00215,"94,437",203,"94,336","3,594,253",38.06,35,0.00103,"97,120",100,"97,070","4,315,414",44.43
1980,36,0.00227,"94,234",214,"94,127","3,499,917",37.14,36,0.00112,"97,020",109,"96,965","4,218,344",43.48
1980,37,0.00242,"94,020",227,"93,907","3,405,790",36.22,37,0.00123,"96,911",119,"96,852","4,121,379",42.53
1980,38,0.00259,"93,793",243,"93,672","3,311,883",35.31,38,0.00135,"96,792",130,"96,727","4,024,527",41.58
1980,39,0.00279,"93,551",261,"93,420","3,218,211",34.4,39,0.00148,"96,662",143,"96,591","3,927,800",40.63
1980,40,0.00302,"93,290",282,"93,149","3,124,791",33.5,40,0.00164,"96,519",158,"96,440","3,831,209",39.69
1980,41,0.00329,"93,008",306,"92,856","3,031,642",32.6,41,0.0018,"96,361",174,"96,274","3,734,769",38.76
1980,42,0.0036,"92,703",333,"92,536","2,938,786",31.7,42,0.00199,"96,187",191,"96,092","3,638,495",37.83
1980,43,0.00394,"92,369",364,"92,187","2,846,250",30.81,43,0.00219,"95,996",210,"95,891","3,542,403",36.9
1980,44,0.00433,"92,005",398,"91,806","2,754,063",29.93,44,0.00241,"95,786",231,"95,670","3,446,512",35.98
1980,45,0.00476,"91,607",436,"91,389","2,662,257",29.06,45,0.00265,"95,555",254,"95,428","3,350,842",35.07
1980,46,0.00524,"91,171",478,"90,932","2,570,868",28.2,46,0.00292,"95,301",278,"95,162","3,255,414",34.16
1980,47,0.00578,"90,693",524,"90,431","2,479,936",27.34,47,0.0032,"95,023",304,"94,872","3,160,252",33.26
1980,48,0.00637,"90,169",575,"89,882","2,389,505",26.5,48,0.0035,"94,720",331,"94,554","3,065,380",32.36
1980,49,0.00702,"89,594",629,"89,280","2,299,623",25.67,49,0.00382,"94,388",361,"94,208","2,970,826",31.47
1980,50,0.00774,"88,965",689,"88,621","2,210,344",24.85,50,0.00418,"94,028",393,"93,832","2,876,618",30.59
1980,51,0.00852,"88,276",752,"87,900","2,121,723",24.04,51,0.00456,"93,635",427,"93,422","2,782,786",29.72
1980,52,0.00935,"87,524",818,"87,115","2,033,823",23.24,52,0.00496,"93,208",462,"92,977","2,689,365",28.85
1980,53,0.01022,"86,706",886,"86,263","1,946,707",22.45,53,0.00538,"92,746",499,"92,497","2,596,387",27.99
1980,54,0.01115,"85,820",957,"85,342","1,860,444",21.68,54,0.00582,"92,248",537,"91,979","2,503,891",27.14
1980,55,0.01218,"84,863","1,034","84,347","1,775,102",20.92,55,0.0063,"91,711",578,"91,422","2,411,911",26.3
1980,56,0.01331,"83,830","1,115","83,272","1,690,756",20.17,56,0.00683,"91,133",623,"90,822","2,320,489",25.46
1980,57,0.01449,"82,714","1,198","82,115","1,607,484",19.43,57,0.00742,"90,511",671,"90,175","2,229,667",24.63
1980,58,0.01572,"81,516","1,281","80,876","1,525,368",18.71,58,0.00806,"89,840",724,"89,478","2,139,492",23.81
1980,59,0.01703,"80,235","1,366","79,552","1,444,493",18,59,0.00876,"89,116",781,"88,725","2,050,014",23
1980,60,0.01844,"78,869","1,454","78,142","1,364,941",17.31,60,0.00954,"88,335",843,"87,913","1,961,289",22.2
1980,61,0.02001,"77,415","1,549","76,640","1,286,799",16.62,61,0.01039,"87,492",909,"87,037","1,873,376",21.41
1980,62,0.02182,"75,866","1,655","75,038","1,210,159",15.95,62,0.01131,"86,582",979,"86,093","1,786,339",20.63
1980,63,0.02391,"74,210","1,774","73,323","1,135,121",15.3,63,0.01228,"85,604","1,051","85,078","1,700,246",19.86
1980,64,0.02625,"72,436","1,901","71,485","1,061,798",14.66,64,0.01333,"84,552","1,127","83,989","1,615,168",19.1
1980,65,0.02881,"70,535","2,032","69,518","990,313",14.04,65,0.01451,"83,425","1,211","82,820","1,531,179",18.35
1980,66,0.03152,"68,502","2,159","67,423","920,795",13.44,66,0.01582,"82,214","1,301","81,564","1,448,360",17.62
1980,67,0.03429,"66,343","2,275","65,206","853,372",12.86,67,0.0172,"80,914","1,392","80,218","1,366,795",16.89
1980,68,0.0371,"64,068","2,377","62,880","788,166",12.3,68,0.01863,"79,522","1,482","78,781","1,286,577",16.18
1980,69,0.04,"61,691","2,467","60,458","725,286",11.76,69,0.02018,"78,040","1,574","77,253","1,207,796",15.48
1980,70,0.04312,"59,224","2,554","57,947","664,828",11.23,70,0.02194,"76,466","1,678","75,627","1,130,543",14.78
1980,71,0.04654,"56,670","2,637","55,352","606,881",10.71,71,0.02395,"74,788","1,791","73,893","1,054,916",14.11
1980,72,0.05025,"54,033","2,715","52,675","551,529",10.21,72,0.02616,"72,997","1,910","72,042","981,023",13.44
1980,73,0.05428,"51,318","2,786","49,925","498,854",9.72,73,0.02856,"71,087","2,030","70,072","908,981",12.79
1980,74,0.05865,"48,532","2,846","47,109","448,929",9.25,74,0.03123,"69,057","2,157","67,979","838,908",12.15
1980,75,0.06342,"45,686","2,897","44,237","401,820",8.8,75,0.03427,"66,900","2,293","65,754","770,930",11.52
1980,76,0.06855,"42,788","2,933","41,322","357,583",8.36,76,0.03775,"64,608","2,439","63,388","705,176",10.91
1980,77,0.07396,"39,855","2,948","38,381","316,262",7.94,77,0.04163,"62,169","2,588","60,875","641,787",10.32
1980,78,0.07961,"36,908","2,938","35,438","277,880",7.53,78,0.04597,"59,581","2,739","58,211","580,912",9.75
1980,79,0.08562,"33,969","2,908","32,515","242,442",7.14,79,0.05081,"56,842","2,888","55,398","522,701",9.2
1980,80,0.09204,"31,061","2,859","29,631","209,927",6.76,80,0.0562,"53,954","3,032","52,438","467,303",8.66
1980,81,0.09907,"28,202","2,794","26,805","180,296",6.39,81,0.06221,"50,922","3,168","49,338","414,865",8.15
1980,82,0.10684,"25,408","2,715","24,051","153,491",6.04,82,0.06892,"47,754","3,291","46,109","365,527",7.65
1980,83,0.11547,"22,693","2,620","21,383","129,440",5.7,83,0.07637,"44,463","3,396","42,765","319,419",7.18
1980,84,0.12487,"20,073","2,507","18,820","108,057",5.38,84,0.08456,"41,067","3,473","39,331","276,654",6.74
1980,85,0.1349,"17,566","2,370","16,381","89,237",5.08,85,0.0935,"37,595","3,515","35,837","237,323",6.31
1980,86,0.14546,"15,197","2,210","14,091","72,856",4.79,86,0.10318,"34,079","3,516","32,321","201,485",5.91
1980,87,0.15646,"12,986","2,032","11,970","58,765",4.53,87,0.11359,"30,563","3,472","28,827","169,164",5.53
